Culture;CERCID;FLID;POSTRA;Order;CULTURE_NC;CULTURE_TL;ID_NC;ID_TL;ORDER_NC;ORDER_TL;BGL_ORIG_NC;BGL_ORIG_TL;BGL_GEN_NC;BGL_GEN_TL;DIS_BGL_TL;DIS_BGL_AB;BGL;DIS_BGL_BGP;BGL_AB;BGL_SPEC_NC;BGL_SPEC_TL;BGL_SPEC_TB;BGL_SPEC_TB_c;BGL_SPEC_TB_cl;BGD_ORIG_NC;BGD_ORIG_TL;BGD_GEN_NC;BGD_GEN_TL;DIS_BGD_TL;DIS_BGD_AB;BGD;DIS_BGD_BGP;BGD_AB;BGD_SPEC_NC;BGD_SPEC_TL;BGD_SPEC_TB;BGD_SPEC_TB_c;BGD_SPEC_TB_cl;LGL_ORIG_NC;LGL_ORIG_TL;LGL_GEN_NC;LGL_GEN_TL;DIS_LGL;LGL;LGL2;DIS_LGL_BGP;LGL_SPEC_NC;LGL_SPEC_TL;LGL_SPEC_TB;LGL_SPEC_TB_c;LGL_SPEC_TB_cl;LGD_ORIG__NC;LGD_ORIG_TL;LGD_GEN_NC;LGD_GEN_TL;DIS_LGD;LGD;LGD2;DIS_LGD_BGP;LGD_SPEC_NC;LGD_SPEC_TL;LGD_SPEC_TB;LGD_SPEC_TB_c;LGD_SPEC_TB_cl;POL_ORIG_NC;POL_ORIG_TL;POL_GEN_NC;POL_GEN_TL;DIS_POL;POL;DIS_POL_BGP;POL_SPEC_NC;POL_SPEC_TL;POL_SPEC_TB;POL_SPEC_TB_c;POL_SPEC_TB_cl;POD_ORIG_NC;POD_ORIG_TL;POD_GEN_NC;POD_GEN_TL;DIS_POD;POD;DIS_POD_BGP;POD_SPEC_NC;POD_SPEC_TL;POD_SPEC_TB;POD_SPEC_TB_c;POD_SPEC_TB_cl;GOOD_ORIG_NC;GOOD_ORIG_TL;MATCH_GOOD;GOOD_SPEC_NC;GOOD_SPEC_TL;GOOD_SPEC_BP;BAD_ORIG_NC;BAD_ORIG_TL;MATCH_BAD;BAD_SPEC_NC;BAD_SPEC_TL;BAD_SPEC_BP;HAINE;ISHOKO;GDSMDIFF
Inland Tanna;CERC164;M0019;0;4;InlandRC;Inland Vanuatu;M0019;M0019;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Saying 'hi' when you meet somebody;Saying 'hi' when you meet somebody;Match;Polite;Respectful;Manners;NA;NA;Match;NA;NA;NA;NA;NA;NA
Inland Tanna;CERC164;M0019;0;5;InlandRC;Inland Vanuatu;M0019;M0019;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;Match;NA;NA;NA;NA;NA;Match;NA;NA;NA;NA;NA;NA
Inland Tanna;CERC165;M1006;0;1;InlandRC;Inland Vanuatu;M1006;M1006;1;1;Gardening;Gardening;Ecology;Ecology;0;0;Ecology;0;Ecology;Gardening;Caring about garden;Gardening;Gardening;Gardening;"Some things that people do that are bad - \that's all I know\""""";"Some things that people do that are bad - \that's all I know\""""";Morality;Morality;0;0;Morality;0;Morality;Behaviour - Bad;Bad behavior;Behaviour - Bad;Behaviour - Bad;Behaviour - Bad;Taro;Taro;Food;Food;0;Food;Food;0;Food - Taro;Taro;Food - Taro;Food - Taro;Food - Taro;Tepunis loves everything;Tepunis loves everything;Misc;Misc;0;Miscellaneous;Miscellaneous;0;Nothing;Nothing;Nothing;Nothing;Nothing;Cannot answer because I don't know the police;Cannot answer because I don't know the police;D/K;D/K;0;D/K;0;D/K;D/K;D/K;D/K;D/K;I heard police don't like bad behavior;I heard police don't like bad behavior;Morality;Morality;0;Morality;0;Behaviour - Bad;bad behavior;Behaviour - Bad;Behaviour - Bad;Behaviour - Bad;Welcomes people in house;Welcomes people in house;Match;Hospitable;Hospitality;Hospitable;Not welcoming;Not welcoming;Match;Not Hospitable;Unfriendly;Inhospitable;NA;NA;NA
Inland Tanna;CERC165;M1006;0;2;InlandRC;Inland Vanuatu;M1006;M1006;2;2;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;Banana;Banana;Food;Food;0;Food;Food;0;Food - Banana;Banana;Food - Banana;Food - Banana;Food - Banana;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Feed the people;Feed the people;Match;Charitable - Food;Generous;Generous/Shares;Not giving food;Not giving food;Match;Not Chartiable - Food;Selfish;Not Feeding Others;NA;NA;NA
Inland Tanna;CERC165;M1006;0;3;InlandRC;Inland Vanuatu;M1006;M1006;3;3;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Not stealing;Not stealing;Match;No Stealing;No stealing;No Stealing;Stealing;Stealing;Match;Stealing;Stealing;Theft;NA;NA;NA
Inland Tanna;CERC165;M1006;0;4;InlandRC;Inland Vanuatu;M1006;M1006;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Obey;Obey;Match;Obedience;Obedience;Obedient;Disobeying;Disobeying;Match;Disobedience;Disobedience;Disobedient;NA;NA;NA
Inland Tanna;CERC165;M1006;0;5;InlandRC;Inland Vanuatu;M1006;M1006;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Respect;Respect;Match;Respect;Respectful;Respectful;Disrespect;Disrespect;Match;Disrespectful;Disrespectful;Disrespectful;NA;NA;NA
Inland Tanna;CERC166;M1013;0;1;InlandRC;Inland Vanuatu;M1013;M1013;1;1;yam;yam;Food;Food;0;0;Food;0;Food;Food - Yam;Yam;Food - Yam;Food - Yam;Food - Yam;sickness;sickness;People;People;0;0;People;0;People;Sickness;Disease;Sickness;Sickness;Sickness;Taro;Taro;Food;Food;0;Food;Food;0;Food - Taro;Taro;Food - Taro;Food - Taro;Food - Taro;New gardening;New gardening;Ecology;Ecology;0;Ecology;Ecology;0;Gardening - New;New gardening;Gardening - New;Gardening - New;Gardening - New;Don’t' know;Don’t' know;D/K;D/K;0;D/K;0;D/K;D/K;D/K;D/K;D/K;Don’t' know;Don’t' know;D/K;D/K;0;D/K;0;D/K;D/K;D/K;D/K;D/K;Wecomes people;Wecomes people;Match;Hospitable;Hospitality;Hospitable;Doesn't welcome;Doesn't welcome;Match;Not Hospitable;Unfriendly;Inhospitable;NA;NA;NA
Inland Tanna;CERC166;M1013;0;2;InlandRC;Inland Vanuatu;M1013;M1013;2;2;taro;taro;Food;Food;0;0;Food;0;Food;Food - Taro;Taro;Food - Taro;Food - Taro;Food - Taro;disease;disease;People;People;0;0;People;0;People;Disease;Disease;Disease;Disease;Disease;Yam;Yam;Food;Food;0;Food;Food;0;Food - Yam;Yam;Food - Yam;Food - Yam;Food - Yam;Harvesting before time;Harvesting before time;Ecology;Ecology;0;Ecology;Ecology;0;Harvesting - Before Time;Harvesting before time;Harvesting - Before Time;Harvesting - Before Time;Disobedience - Garden Rules;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Helping;Helping;Match;Helpful;Helpful;Helpful;Not helping;Not helping;Match;Not Helpful;Unhelpful;Unhelpful;NA;NA;NA
Inland Tanna;CERC166;M1013;0;3;InlandRC;Inland Vanuatu;M1013;M1013;3;3;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Giving;Giving;Match;Charitable;Generous;Generous/Shares;Not giving ;Not giving ;Match;Not Chartiable - Giving;Selfish;Not Feeding Others;NA;NA;NA
Inland Tanna;CERC166;M1013;0;4;InlandRC;Inland Vanuatu;M1013;M1013;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Respect;Respect;Match;Respect;Respectful;Respectful;Disrespect;Disrespect;Match;Disrespectful;Disrespectful;Disrespectful;NA;NA;NA
Inland Tanna;CERC166;M1013;0;5;InlandRC;Inland Vanuatu;M1013;M1013;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;Match;NA;NA;NA;NA;NA;Match;NA;NA;NA;NA;NA;NA
Inland Tanna;CERC167;M1014;0;1;InlandRC;Inland Vanuatu;M1014;M1014;1;1;Taro;Taro;Food;Food;0;0;Food;0;Food;Food - Taro;Taro;Food - Taro;Food - Taro;Food - Taro;Disease/illness;Disease/illness;People;People;0;0;People;0;People;Disease;Disease;Disease;Disease;Disease;Taro/yam;Taro/yam;Food;Food;0;Food;Food;0;Food - Taro/Yam;Taro;Food - Taro/Yam;Food - Taro/Yam;Food - Taro;Illness;Illness;People;People;0;People;People;0;Illness;Disease;Illness;Illness;Illness;I don't know;I don't know;D/K;D/K;0;D/K;0;D/K;D/K;D/K;D/K;D/K;I don't know;I don't know;D/K;D/K;0;D/K;0;D/K;D/K;D/K;D/K;D/K;Welcomes people;Welcomes people;Match;Hospitable;Hospitality;Hospitable;Doesn't welcome;Doesn't welcome;Match;Not Hospitable;Unfriendly;Inhospitable;NA;NA;NA
Inland Tanna;CERC167;M1014;0;2;InlandRC;Inland Vanuatu;M1014;M1014;2;2;Yam;Yam;Food;Food;0;0;Food;0;Food;Food - Yam;Yam;Food - Yam;Food - Yam;Food - Yam;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Food;NA;0;NA;NA;NA;NA;Food - Yam;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Gives food;Gives food;Match;Charitable - Food;Generous;Generous/Shares;Doesn't give food;Doesn't give food;Match;Not Chartiable - Food;Selfish;Not Feeding Others;NA;NA;NA
Inland Tanna;CERC167;M1014;0;3;InlandRC;Inland Vanuatu;M1014;M1014;3;3;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Respect;Respect;Match;Respect;Respectful;Respectful;Disrespect;Disrespect;Match;Disrespectful;Disrespectful;Disrespectful;NA;NA;NA
Inland Tanna;CERC167;M1014;0;4;InlandRC;Inland Vanuatu;M1014;M1014;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Obey;Obey;Match;Obedience;Obedience;Obedient;Disobedience;Disobedience;Match;Disobedience;Disobedience;Disobedient;NA;NA;NA
Inland Tanna;CERC167;M1014;0;5;InlandRC;Inland Vanuatu;M1014;M1014;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Helps others;Helps others;Match;Helpful - Others;Helpful;Helpful;Not helping others;Not helping others;Match;Not Helpful - Others;Unhelpful;Unhelpful;NA;NA;NA
Inland Tanna;CERC168;M1016;0;1;InlandRC;Inland Vanuatu;M1016;M1016;1;1;Gardening;Gardening;Ecology;Ecology;0;0;Ecology;0;Ecology;Gardening;Caring about garden;Gardening;Gardening;Gardening;Stealing;Stealing;Morality;Morality;0;0;Morality;0;Morality;Stealing;Stealing;Stealing;Stealing;Stealing;Gardening ;Gardening ;Ecology;Ecology;0;Ecology;Ecology;0;Gardening;Gardening;Gardening;Gardening;Gardening;Stealing;Stealing;Morality;Morality;0;Morality;Morality;0;Stealing;Stealing;Stealing;Stealing;Stealing;Don't know what police like;Don't know what police like;D/K;D/K;0;D/K;0;D/K;D/K;D/K;D/K;D/K;Marijuana;Marijuana;Substance Use/Abuse;Substance Use/Abuse;0;Substance Use/Abuse;0;Smoking - Marijuana;Drugs/alcohol;Smoking - Marijuana;Smoking - Marijuana;Smoking - Marijuana;Giving/sharing food to someone who asks;Giving/sharing food to someone who asks;Match;Charitable - Food;Generous;Generous/Shares;If the person who controls the weather makes rain or sun for long periods;If the person who controls the weather makes rain or sun for long periods;Match;Weather - Bad;Bad weather;Causes Bad Weather;NA;NA;NA
Inland Tanna;CERC168;M1016;0;2;InlandRC;Inland Vanuatu;M1016;M1016;2;2;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;Fighting;Fighting;Morality;Morality;0;0;Morality;0;Morality;Violence - Fighting;Fighting;Violence - Fighting;Violence - Fighting;Violence;The life of the people;The life of the people;People;People;0;People;People;0;People - Life;Life of people;People - Life;People - Life;People - Life;Fighting;Fighting;Morality;Morality;0;Morality;Morality;0;Violence - Fighting ;Fighting;Violence - Fighting ;Violence - Fighting;Violence;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Stealing;Stealing;Morality;Morality;0;Morality;0;Stealing;Stealing;Stealing;Stealing;Stealing;Love;Love;Match;Loving;Loving;Loving;No respect;No respect;Match;Disrespectful;Disrespectful;Disrespectful;NA;NA;NA
Inland Tanna;CERC168;M1016;0;3;InlandRC;Inland Vanuatu;M1016;M1016;3;3;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;Lying;Lying;Morality;Morality;0;0;Morality;0;Morality;Lies;Dishonesty;Lies;Lies;Lies;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Lying;Lying;Morality;Morality;0;Morality;Morality;0;Lies;Dishonesty;Lies;Lies;Lies;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Fighting;Fighting;Morality;Morality;0;Morality;0;Violence - Fighting;Fighting;Violence - Fighting;Violence - Fighting;Violence;Respect;Respect;Match;Respect;Respectful;Respectful;Stealing (an example we had to give - usually not giving examples);Stealing (an example we had to give - usually not giving examples);Match;Stealing;Stealing;Theft;NA;NA;NA
Inland Tanna;CERC168;M1016;0;4;InlandRC;Inland Vanuatu;M1016;M1016;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Lying;Lying;Morality;Morality;0;Morality;0;Lies;Dishonesty;Lies;Lies;Lies;Welcomes people;Welcomes people;Match;Hospitable;Hospitality;Hospitable;NA;NA;Match;NA;NA;NA;NA;NA;NA
Inland Tanna;CERC168;M1016;0;5;InlandRC;Inland Vanuatu;M1016;M1016;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;Match;NA;NA;NA;NA;NA;Match;NA;NA;NA;NA;NA;NA
Inland Tanna;CERC169;M1017;0;1;InlandRC;Inland Vanuatu;M1017;M1017;1;1;Planting of taro;Planting of taro;Ecology;Ecology;0;0;Ecology;0;Ecology;Food - Taro/Yam;Taro and yam;Food - Taro/Yam;Food - Taro/Yam;Food - Taro;Illness;Illness;People;People;0;0;People;0;People;Illness;Disease;Illness;Illness;Illness;Planting of taro and yam;Planting of taro and yam;Ecology;Ecology;0;Ecology;Ecology;0;Food - Taro/Yam;Taro and yam;Food - Taro/Yam;Food - Taro/Yam;Gardening - Taro;The crops would like to grow but they don't want to die;The crops would like to grow but they don't want to die;Ecology;Ecology;0;Ecology;Ecology;0;Death - Crops;Destroying crops;Death - Crops;Death - Crops;Death - Crops;I don't know;I don't know;D/K;D/K;0;D/K;0;D/K;D/K;D/K;D/K;D/K;I don't know;I don't know;D/K;D/K;0;D/K;0;D/K;D/K;D/K;D/K;D/K;Gives food to others;Gives food to others;Match;Charitable - Food;Generous;Generous/Shares;Doesn't give food ;Doesn't give food ;Match;Not Chartiable - Food;Selfish;Not Feeding Others;NA;NA;NA
Inland Tanna;CERC169;M1017;0;2;InlandRC;Inland Vanuatu;M1017;M1017;2;2;Planting of yam;Planting of yam;NA;NA;NA;NA;Ecology;0;NA;NA;NA;NA;NA;Food - Yam;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;Planting of yam;Planting of yam;NA;NA;NA;Ecology;NA;0;NA;NA;NA;NA;Gardening - Yam;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Welcomes people;Welcomes people;Match;Hospitable;Hospitality;Hospitable;Doesn't welcome;Doesn't welcome;Match;Not Hospitable;Unfriendly;Inhospitable;NA;NA;NA
Inland Tanna;CERC169;M1017;0;3;InlandRC;Inland Vanuatu;M1017;M1017;3;3;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Helps others;Helps others;Match;Helpful - Others;Helpful;Helpful;Doesn't help;Doesn't help;Match;Not Helpful;Unhelpful;Unhelpful;NA;NA;NA
Inland Tanna;CERC169;M1017;0;4;InlandRC;Inland Vanuatu;M1017;M1017;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Obey elders;Obey elders;Match;Obedience - Elders;Obedience;Obedient;Disobeys elders;Disobeys elders;Match;Disobedience - Elders;Disobedience;Disobedient;NA;NA;NA
Inland Tanna;CERC169;M1017;0;5;InlandRC;Inland Vanuatu;M1017;M1017;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;Match;NA;NA;NA;NA;NA;Match;NA;NA;NA;NA;NA;NA
Inland Tanna;CERC170;M1019;0;1;InlandRC;Inland Vanuatu;M1019;M1019;1;1;Taro;Taro;Food;Food;0;0;Food;0;Food;Food - Taro;Taro;Food - Taro;Food - Taro;Food - Taro;Death of the crops;Death of the crops;Ecology;Ecology;0;0;Ecology;0;Ecology;Death;Death of the crops;Death;Death;Death;Taro;Taro;Food;Food;0;Food;Food;0;Food - Taro;Taro;Food - Taro;Food - Taro;Food - Taro;Death of the tepunis;Death of the tepunis;Misc;Misc;0;Miscellaneous;Miscellaneous;0;Death - Tepunis;Death of tepunis;Death - Tepunis;Death - Tupunus;Death - Tupunus;I don’t know;I don’t know;D/K;D/K;0;D/K;0;D/K;D/K;D/K;D/K;D/K;I don't know;I don't know;D/K;D/K;0;D/K;0;D/K;D/K;D/K;D/K;D/K;Kind;Kind;Match;Kind;Kindness;Kind;Fighting;Fighting;Match;Violence  - Fighting;Fighting;Violent;NA;NA;NA
Inland Tanna;CERC170;M1019;0;2;InlandRC;Inland Vanuatu;M1019;M1019;2;2;Yam;Yam;Food;Food;0;0;Food;0;Food;Food - Yam;Yam;Food - Yam;Food - Yam;Food - Yam;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;Yam;Yam;Food;Food;0;Food;Food;0;Food - Yam;Yam;Food - Yam;Food - Yam;Food - Yam;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Obey;Obey;Match;Obedience;Obedience;Obedient;Not welcoming people;Not welcoming people;Match;Not Hospitable;Unfriendly;Inhospitable;NA;NA;NA
Inland Tanna;CERC170;M1019;0;3;InlandRC;Inland Vanuatu;M1019;M1019;3;3;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;Welcomes people;Welcomes people;Match;Hospitable;Hospitality;Hospitable;Not giving food;Not giving food;Match;Not Chartiable - Food;Selfish;Not Feeding Others;NA;NA;NA
Inland Tanna;CERC170;M1019;0;4;InlandRC;Inland Vanuatu;M1019;M1019;4;4;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;No questioning;No questioning;Match;No Questioning;Trustworthy;Honest;NA;NA;Match;NA;NA;NA;NA;NA;NA
Inland Tanna;CERC170;M1019;0;5;InlandRC;Inland Vanuatu;M1019;M1019;5;5;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;Match;NA;NA;NA;NA;NA;Match;NA;NA;NA;NA;NA;NA
Inland Tanna;CERC171;M1020;0;1;InlandRC;Inland Vanuatu;M1020;M1020;1;1;taro;taro;Food;Food;0;0;Food;0;Food;Food - Taro;Taro;Food - Taro;Food - Taro;Food - Taro;Illness;Illness;People;People;0;0;People;0;People;Illness;Disease;Illness;Illness;Illness;Taro;Taro;Food;Food;0;Food;Food;0;Food - Taro;Taro;Food - Taro;Food - Taro;Food - Taro;Disease;Disease;People;People;0;People;People;0;Disease;Disease;Disease;Disease;Disease;Don’t' know;Don’t' know;D/K;D/K;0;D/K;0;D/K;D/K;D/K;D/K;D/K;I don't know;Don’t know;D/K;D/K;0;D/K;0;D/K;D/K;D/K;D/K;D/K;Kind;Kind;Match;Kind;Kindness;Kind;Stealing;Stealing;Match;Stealing;Stealing;Theft;NA;NA;NA
